ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12942907,JG105105,01/05/2023 09:08:00 AM,017XX N MAYFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,2531,025,29,25,14,1136819,1911006,2023,01/12/2023 03:50:27 PM,41.911958251,-87.772804446,"(41.911958251, -87.772804446)"
12944000,JG106402,01/05/2023 11:54:00 PM,023XX N KILBOURN AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,2522,025,31,20,07,1146000,1915221,2023,01/12/2023 03:50:27 PM,41.923355033,-87.738968416,"(41.923355033, -87.738968416)"
12943508,JG105923,01/05/2023 09:26:00 PM,004XX E 33RD ST,0560,ASSAULT,SIMPLE,STREET,false,false,0211,002,4,35,08A,1179504,1883151,2023,01/12/2023 03:50:27 PM,41.834650079,-87.616847182,"(41.834650079, -87.616847182)"
12943488,JG105825,01/05/2023 07:32:00 PM,026XX W LE MOYNE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1423,014,1,24,15,1158333,1909869,2023,01/12/2023 03:50:27 PM,41.908425216,-87.693798971,"(41.908425216, -87.693798971)"
12943293,JG105760,01/05/2023 10:42:00 AM,006XX N ST CLAIR ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOTEL / MOTEL,false,false,1834,018,42,8,26,1177724,1904638,2023,01/12/2023 03:50:27 PM,41.893652298,-87.622725822,"(41.893652298, -87.622725822)"
12944368,JG106967,01/05/2023 12:00:00 PM,043XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,true,1012,010,24,29,14,1147611,1889014,2023,01/12/2023 03:50:27 PM,41.851409307,-87.733721827,"(41.851409307, -87.733721827)"
12943893,JG106300,01/05/2023 02:07:00 PM,064XX S KILPATRICK AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,false,false,0813,008,13,64,04B,1146150,1861591,2023,01/12/2023 03:50:27 PM,41.776184354,-87.739779297,"(41.776184354, -87.739779297)"
12943264,JG105607,01/05/2023 03:16:00 PM,045XX N CLARENDON AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1914,019,46,3,08A,1170091,1930547,2023,01/12/2023 03:50:27 PM,41.96491786,-87.650000625,"(41.96491786, -87.650000625)"
12945161,JG107884,01/05/2023 08:50:00 PM,054XX S KILDARE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0815,008,23,62,08A,1148623,1868193,2023,01/12/2023 03:50:27 PM,41.794254097,-87.730543645,"(41.794254097, -87.730543645)"
12942836,JG105072,01/05/2023 08:00:00 AM,048XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1144189,1898894,2023,01/12/2023 03:50:27 PM,41.878586181,-87.746033456,"(41.878586181, -87.746033456)"
12944003,JG106473,01/05/2023 05:00:00 PM,013XX S THROOP ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1233,012,25,28,26,1167921,1893766,2023,01/12/2023 03:50:27 PM,41.864035852,-87.659042335,"(41.864035852, -87.659042335)"
12943513,JG105576,01/05/2023 02:30:00 PM,059XX S STATE ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0232,002,20,40,08B,1177289,1865734,2023,01/12/2023 03:50:27 PM,41.78690669,-87.625500912,"(41.78690669, -87.625500912)"
12943629,JG106061,01/05/2023 09:05:00 PM,078XX S DREXEL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,8,69,07,1183590,1853281,2023,01/12/2023 03:50:27 PM,41.752589803,-87.602786113,"(41.752589803, -87.602786113)"
12943109,JG105374,01/05/2023 01:02:00 PM,025XX N ASHLAND AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,1932,019,32,7,08A,1165240,1916869,2023,01/12/2023 03:50:27 PM,41.927489537,-87.668226693,"(41.927489537, -87.668226693)"
12944456,JG106382,01/05/2023 01:54:00 PM,011XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1824,018,2,8,06,1175324,1908199,2023,01/12/2023 03:50:27 PM,41.903478069,-87.631433102,"(41.903478069, -87.631433102)"
12946831,JG109691,01/05/2023 07:55:00 PM,029XX S MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0133,001,2,35,11,1177737,1885334,2023,01/12/2023 03:50:27 PM,41.840680655,-87.623264503,"(41.840680655, -87.623264503)"
12947942,JG110909,01/01/2023 12:01:00 AM,063XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0723,007,16,68,14,1171725,1862706,2023,01/12/2023 03:47:45 PM,41.778721398,-87.645990213,"(41.778721398, -87.645990213)"
12942944,JG105214,01/05/2023 10:07:00 AM,036XX W DOUGLAS BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,true,false,1011,010,24,29,18,1152121,1893208,2023,01/12/2023 03:50:27 PM,41.862830527,-87.717058439,"(41.862830527, -87.717058439)"
12943233,JG105568,01/05/2023 03:30:00 PM,053XX N CUMBERLAND AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,true,true,1614,016,41,76,04B,1119313,1934228,2023,01/12/2023 03:50:27 PM,41.975978414,-87.83662354,"(41.975978414, -87.83662354)"
12943353,JG105837,01/05/2023 07:30:00 PM,066XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0321,003,20,42,05,1182032,1861205,2023,01/12/2023 03:50:27 PM,41.774370225,-87.608250702,"(41.774370225, -87.608250702)"
12943444,JG105511,01/05/2023 03:00:00 PM,002XX S STATE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0113,001,42,32,04B,1176417,1899156,2023,01/12/2023 03:50:27 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
12943792,JG106172,01/05/2023 03:15:00 PM,057XX W MIDWAY PARK,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1512,015,29,25,06,1137914,1902651,2023,01/12/2023 03:50:27 PM,41.889011399,-87.768983588,"(41.889011399, -87.768983588)"
12943288,JG105756,01/05/2023 04:30:00 AM,050XX W CONCORD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2533,025,37,25,08A,1142595,1910502,2023,01/12/2023 03:50:27 PM,41.910469677,-87.751597381,"(41.910469677, -87.751597381)"
12943557,JG105963,01/05/2023 10:43:00 PM,059XX W ERIE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,1511,015,29,25,26,1136682,1903694,2023,01/12/2023 03:50:27 PM,41.891895672,-87.773483057,"(41.891895672, -87.773483057)"
12943766,JG106165,01/05/2023 05:10:00 PM,019XX N HUMBOLDT BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1421,014,1,22,07,1156063,1912777,2023,01/12/2023 03:50:27 PM,41.916451151,-87.702059226,"(41.916451151, -87.702059226)"
12944318,JG106873,01/05/2023 12:20:00 PM,040XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,1115,011,28,26,11,1149433,1899706,2023,01/12/2023 03:50:27 PM,41.880714316,-87.726757313,"(41.880714316, -87.726757313)"
12943196,JG105617,01/05/2023 03:11:00 PM,033XX W LAWRENCE AVE,0870,THEFT,POCKET-PICKING,COMMERCIAL / BUSINESS OFFICE,false,false,1713,017,33,14,06,1153430,1931699,2023,01/12/2023 03:50:27 PM,41.968427294,-87.71122829,"(41.968427294, -87.71122829)"
12947917,JG111043,01/05/2023 12:01:00 AM,012XX N LA SALLE DR,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1821,018,2,8,06,1174906,1908687,2023,01/12/2023 03:50:27 PM,41.904826539,-87.632953857,"(41.904826539, -87.632953857)"
12943566,JG105997,01/05/2023 10:30:00 PM,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0311,003,20,40,08B,1178263,1863570,2023,01/12/2023 03:50:27 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
12943337,JG105735,01/05/2023 05:51:00 PM,043XX W ALTGELD ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,2524,025,31,20,04B,1146874,1916265,2023,01/17/2023 03:46:24 PM,41.9262032,-87.735730258,"(41.9262032, -87.735730258)"
12943565,JG105996,01/05/2023 11:45:00 PM,045XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0215,002,3,38,08B,1177914,1875097,2023,01/12/2023 03:50:27 PM,41.812585491,-87.622925618,"(41.812585491, -87.622925618)"
12942725,JG104987,01/05/2023 05:50:00 AM,015XX W 87TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2221,022,21,71,08B,1167706,1847040,2023,01/12/2023 03:50:27 PM,41.735818981,-87.661172893,"(41.735818981, -87.661172893)"
12944627,JG104930,01/05/2023 01:00:00 AM,092XX S BRANDON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,true,0424,004,10,46,08A,1198933,1844260,2023,01/12/2023 03:50:27 PM,41.727464255,-87.546863661,"(41.727464255, -87.546863661)"
12945007,JG107647,01/05/2023 11:00:00 AM,025XX W RASCHER AVE,0810,THEFT,OVER $500,STREET,false,false,2011,020,40,4,06,1158271,1936103,2023,01/12/2023 03:50:27 PM,41.980414249,-87.693307144,"(41.980414249, -87.693307144)"
12943034,JG105306,01/05/2023 12:34:00 PM,110XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,2212,022,19,75,14,1162355,1831563,2023,01/12/2023 03:50:27 PM,41.693460519,-87.681206526,"(41.693460519, -87.681206526)"
12944239,JG106688,01/05/2023 11:00:00 PM,001XX W HUBBARD ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1831,018,42,8,06,1175301,1903292,2023,01/12/2023 03:50:27 PM,41.890013524,-87.631664996,"(41.890013524, -87.631664996)"
12943939,JG106396,01/05/2023 08:30:00 PM,024XX W WINONA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2031,020,40,4,06,1159029,1934097,2023,01/12/2023 03:50:27 PM,41.974894118,-87.690574846,"(41.974894118, -87.690574846)"
12943499,JG105930,01/05/2023 06:30:00 PM,029XX N NASHVILLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2511,025,36,19,11,1131922,1918881,2023,01/12/2023 03:50:27 PM,41.933654622,-87.790611822,"(41.933654622, -87.790611822)"
12944789,JG107361,01/05/2023 11:30:00 PM,004XX N RIDGEWAY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1122,011,27,23,05,1151312,1902651,2023,01/12/2023 03:50:27 PM,41.888759058,-87.719780416,"(41.888759058, -87.719780416)"
12943062,JG105412,01/05/2023 12:00:00 PM,024XX W 54TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0923,009,14,63,11,1160740,1868628,2023,01/12/2023 03:50:27 PM,41.795206051,-87.686098738,"(41.795206051, -87.686098738)"
12943128,JG105516,01/05/2023 03:00:00 PM,072XX W BALMORAL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1613,016,41,10,11,1127193,1934987,2023,01/12/2023 03:50:27 PM,41.977932152,-87.807627946,"(41.977932152, -87.807627946)"
12943604,JG105998,01/05/2023 11:45:00 PM,064XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,STREET,false,false,2412,024,50,2,08B,1155832,1942531,2023,01/12/2023 03:50:27 PM,41.998102639,-87.702102693,"(41.998102639, -87.702102693)"
12943146,JG105509,01/05/2023 02:00:00 PM,111XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2233,022,34,49,07,1174297,1830921,2023,01/12/2023 03:50:27 PM,41.691442352,-87.6375032,"(41.691442352, -87.6375032)"
12942687,JG104874,01/05/2023 12:00:00 AM,047XX S MICHIGAN AVE,0810,THEFT,OVER $500,APARTMENT,false,true,0224,002,3,38,06,1177954,1873716,2023,01/12/2023 03:50:27 PM,41.808794999,-87.622820778,"(41.808794999, -87.622820778)"
12943662,JG105265,01/05/2023 11:20:00 AM,002XX N ARTESIAN AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1222,012,27,28,08A,1160034,1901510,2023,01/12/2023 03:50:27 PM,41.885452453,-87.687781382,"(41.885452453, -87.687781382)"
12942629,JG104914,01/05/2023 12:01:00 AM,048XX S WINCHESTER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0931,009,15,61,08A,1164171,1872536,2023,01/12/2023 03:50:27 PM,41.805858503,-87.673407144,"(41.805858503, -87.673407144)"
12943374,JG105863,01/05/2023 05:30:00 PM,016XX W 59TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0714,007,15,67,06,1166473,1865585,2023,01/12/2023 03:50:27 PM,41.786735319,-87.665162422,"(41.786735319, -87.665162422)"
12943427,JG105482,01/05/2023 11:30:00 AM,054XX N CUMBERLAND AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,1614,016,41,76,06,1119317,1935168,2023,01/12/2023 03:50:27 PM,41.97855782,-87.836588785,"(41.97855782, -87.836588785)"
12943463,JG105875,01/05/2023 07:45:00 PM,035XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1123,011,28,27,14,1152882,1898846,2023,01/12/2023 03:50:27 PM,41.878286794,-87.714115574,"(41.878286794, -87.714115574)"
12945564,JG107872,01/05/2023 05:00:00 PM,101XX S ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2211,022,19,72,07,1161821,1837428,2023,01/12/2023 03:50:27 PM,41.709566179,-87.682999483,"(41.709566179, -87.682999483)"
12943756,JG106186,01/05/2023 03:30:00 PM,017XX N WOLCOTT AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,32,24,06,1163416,1911498,2023,01/12/2023 03:50:27 PM,41.912789792,-87.675080637,"(41.912789792, -87.675080637)"
12942672,JG104862,01/05/2023 12:00:00 AM,050XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,true,1533,015,28,25,14,1142671,1898858,2023,01/12/2023 03:50:27 PM,41.878515762,-87.751608206,"(41.878515762, -87.751608206)"
12942632,JG104928,01/05/2023 02:09:00 AM,004XX N PULASKI RD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,1111,011,37,23,15,1149648,1902625,2023,01/12/2023 03:50:27 PM,41.888720198,-87.725891975,"(41.888720198, -87.725891975)"
12943311,JG105648,01/05/2023 02:30:00 PM,091XX S KINGSTON AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0423,004,7,48,08B,1194756,1844841,2023,01/12/2023 03:50:27 PM,41.729162278,-87.562145266,"(41.729162278, -87.562145266)"
12943571,JG105934,01/05/2023 07:45:00 PM,086XX S ASHLAND AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,false,true,0614,006,21,71,04B,1167178,1847476,2023,01/12/2023 03:50:27 PM,41.737026729,-87.663094853,"(41.737026729, -87.663094853)"
12942713,JG104904,01/05/2023 12:30:00 AM,024XX N KEDZIE BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1414,014,32,22,08A,1154627,1916134,2023,01/12/2023 03:50:27 PM,41.925691918,-87.707245016,"(41.925691918, -87.707245016)"
12945973,JG105928,01/05/2023 08:00:00 PM,014XX N DAMEN AVE,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1162804,1909566,2023,01/12/2023 03:50:27 PM,41.907501113,-87.677383251,"(41.907501113, -87.677383251)"
12943145,JG105584,01/05/2023 12:00:00 PM,024XX S SAWYER AVE,0820,THEFT,$500 AND UNDER,ALLEY,false,false,1024,010,12,30,06,1155082,1887577,2023,01/12/2023 03:50:27 PM,41.847319586,-87.70633981,"(41.847319586, -87.70633981)"
12943547,JG105969,01/05/2023 09:00:00 AM,025XX W PENSACOLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1911,019,47,5,14,1158549,1928803,2023,01/12/2023 03:50:27 PM,41.960376976,-87.692485578,"(41.960376976, -87.692485578)"
12944263,JG105829,01/05/2023 12:00:00 AM,0000X W 30TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,CHA PARKING LOT / GROUNDS,false,false,0133,001,3,35,26,1176345,1884903,2023,01/12/2023 03:50:27 PM,41.839529424,-87.628385545,"(41.839529424, -87.628385545)"
12942928,JG105260,01/05/2023 06:00:00 AM,085XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1171136,1848280,2023,01/12/2023 03:50:27 PM,41.739147515,-87.648570502,"(41.739147515, -87.648570502)"
12947078,JG110060,01/05/2023 12:00:00 AM,019XX W GEORGE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1931,019,32,5,14,1162982,1919271,2023,01/12/2023 03:50:27 PM,41.934128534,-87.676456296,"(41.934128534, -87.676456296)"
12947723,JG110771,01/03/2023 11:40:00 AM,047XX N KIMBALL AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,false,false,1713,017,33,14,17,1152858,1931371,2023,01/12/2023 03:47:45 PM,41.967538619,-87.713340244,"(41.967538619, -87.713340244)"
12942975,JG105238,01/05/2023 09:00:00 AM,007XX N FRANKLIN ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,1831,018,42,8,26,1174189,1905462,2023,01/12/2023 03:50:27 PM,41.895993005,-87.635683921,"(41.895993005, -87.635683921)"
12943504,JG105912,01/05/2023 07:00:00 PM,015XX W MELROSE ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1922,019,44,6,06,1165572,1921662,2023,01/12/2023 03:50:27 PM,41.940634714,-87.666869817,"(41.940634714, -87.666869817)"
12943523,JG105731,01/05/2023 05:00:00 PM,078XX S LAFLIN ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0612,006,17,71,08A,1167474,1852808,2023,01/12/2023 03:50:27 PM,41.751652164,-87.661857961,"(41.751652164, -87.661857961)"
12943186,JG105507,01/05/2023 10:00:00 AM,058XX N SHERIDAN RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,2022,020,48,77,26,1168577,1938929,2023,01/12/2023 03:50:27 PM,41.987951293,-87.655323262,"(41.987951293, -87.655323262)"
12944884,JG107531,01/05/2023 02:00:00 PM,021XX E 67TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,003,5,43,14,1191590,1860965,2023,01/12/2023 03:50:27 PM,41.77348517,-87.573221086,"(41.77348517, -87.573221086)"
12943845,JG106236,01/05/2023 10:00:00 PM,086XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0614,006,21,71,08B,1167178,1847476,2023,01/12/2023 03:50:27 PM,41.737026729,-87.663094853,"(41.737026729, -87.663094853)"
12943075,JG105244,01/05/2023 11:15:00 AM,004XX W 117TH ST,0330,ROBBERY,AGGRAVATED,RESIDENCE - PORCH / HALLWAY,false,false,0522,005,34,53,03,1175619,1827328,2023,01/12/2023 03:50:27 PM,41.681553203,-87.632770204,"(41.681553203, -87.632770204)"
12945295,JG105781,01/05/2023 06:15:00 PM,056XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0824,008,15,63,08B,1158671,1867109,2023,01/12/2023 03:50:27 PM,41.791080205,-87.693727281,"(41.791080205, -87.693727281)"
12943169,JG105565,01/05/2023 10:00:00 AM,019XX N ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1422,014,35,22,07,1152941,1912946,2023,01/12/2023 03:50:27 PM,41.916977388,-87.713524915,"(41.916977388, -87.713524915)"
12942617,JG104877,01/05/2023 12:24:00 AM,069XX S MERRILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,003,5,43,14,1191740,1859472,2023,01/12/2023 03:50:27 PM,41.769384626,-87.572719632,"(41.769384626, -87.572719632)"
12943675,JG106109,01/05/2023 09:30:00 PM,094XX S LOOMIS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,false,false,2222,022,21,73,07,1168656,1842070,2023,01/12/2023 03:50:27 PM,41.722160157,-87.657835334,"(41.722160157, -87.657835334)"
12942698,JG104940,01/05/2023 02:46:00 AM,035XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0912,009,12,59,07,1166244,1881332,2023,01/12/2023 03:50:27 PM,41.829951756,-87.665553441,"(41.829951756, -87.665553441)"
12942860,JG105130,01/05/2023 09:30:00 AM,016XX W 95TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2213,022,21,73,06,1166985,1841705,2023,01/12/2023 03:50:27 PM,41.721194359,-87.663966368,"(41.721194359, -87.663966368)"
12943370,JG105746,01/05/2023 01:24:00 PM,086XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1169168,1847517,2023,01/12/2023 03:50:27 PM,41.737096479,-87.655802905,"(41.737096479, -87.655802905)"
12943660,JG105309,01/05/2023 12:00:00 PM,001XX N HERMITAGE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1224,012,27,28,26,1164709,1901262,2023,01/12/2023 03:50:27 PM,41.884674133,-87.670620965,"(41.884674133, -87.670620965)"
12943475,JG105830,01/05/2023 01:30:00 PM,048XX S EVANS AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,0223,002,4,38,06,1182075,1873022,2023,01/12/2023 03:50:27 PM,41.806796122,-87.607727464,"(41.806796122, -87.607727464)"
12943061,JG105423,01/05/2023 01:30:00 PM,025XX W SUPERIOR ST,0810,THEFT,OVER $500,STREET,false,false,1221,012,26,24,06,1159405,1904909,2023,01/12/2023 03:50:27 PM,41.894792569,-87.689997609,"(41.894792569, -87.689997609)"
12943256,JG105710,01/05/2023 02:30:00 PM,004XX W PERSHING RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0925,009,11,61,14,1173850,1879063,2023,01/12/2023 03:50:27 PM,41.823559787,-87.637714542,"(41.823559787, -87.637714542)"
12943375,JG105753,01/05/2023 01:30:00 PM,006XX N FAIRBANKS CT,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1834,018,42,8,06,1178393,1904480,2023,01/12/2023 03:50:27 PM,41.893203509,-87.620273669,"(41.893203509, -87.620273669)"
12943789,JG106208,01/05/2023 10:15:00 PM,011XX N CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1531,015,37,25,03,1144161,1906969,2023,01/12/2023 03:50:27 PM,41.90074545,-87.745933297,"(41.90074545, -87.745933297)"
12942736,JG104991,01/05/2023 05:55:00 AM,027XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1125,011,27,27,08B,1158101,1899242,2023,01/12/2023 03:50:27 PM,41.879268532,-87.694941688,"(41.879268532, -87.694941688)"
12943456,JG105788,01/05/2023 07:00:00 PM,0000X W 103RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0511,005,9,49,15,1177564,1836668,2023,01/12/2023 03:50:27 PM,41.707139897,-87.625369462,"(41.707139897, -87.625369462)"
12942800,JG105089,01/05/2023 01:00:00 AM,017XX W ERIE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1215,012,1,24,06,1164643,1904400,2023,01/12/2023 03:50:27 PM,41.893286448,-87.670774351,"(41.893286448, -87.670774351)"
12943320,JG105575,01/05/2023 10:00:00 AM,072XX N OLEANDER AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,1611,016,41,9,26,1125068,1947434,2023,01/12/2023 03:50:27 PM,42.012123464,-87.815165822,"(42.012123464, -87.815165822)"
12942642,JG104867,01/05/2023 12:00:00 AM,050XX S CHAMPLAIN AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,false,true,0223,002,4,38,04B,1181454,1871542,2023,01/12/2023 03:50:27 PM,41.802749244,-87.610050745,"(41.802749244, -87.610050745)"
12943232,JG105564,01/05/2023 02:07:00 PM,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2521,025,31,20,06,1144951,1918212,2023,01/12/2023 03:50:27 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
12943959,JG106447,01/05/2023 08:00:00 PM,017XX N LARAMIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1141465,1910917,2023,01/12/2023 03:50:27 PM,41.911629439,-87.755738362,"(41.911629439, -87.755738362)"
12944165,JG106696,01/05/2023 12:00:00 AM,018XX N KINGSBURY ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1811,018,2,7,06,1168251,1912215,2023,01/12/2023 03:50:27 PM,41.914654083,-87.657297349,"(41.914654083, -87.657297349)"
12943093,JG105389,01/05/2023 11:00:00 AM,007XX W WAYMAN ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,012,42,28,06,1171358,1902334,2023,01/12/2023 03:50:27 PM,41.887472275,-87.646173514,"(41.887472275, -87.646173514)"
12947833,JG110900,01/02/2023 09:00:00 AM,052XX N KEDZIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1712,017,40,13,11,1154096,1934654,2023,01/12/2023 03:47:45 PM,41.976522689,-87.708700208,"(41.976522689, -87.708700208)"
12943136,JG105425,01/05/2023 12:04:00 PM,014XX W MARQUETTE RD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,0725,007,16,67,26,1167949,1860319,2023,01/12/2023 03:50:27 PM,41.772253158,-87.659901827,"(41.772253158, -87.659901827)"
12947285,JG110086,01/05/2023 09:29:00 AM,049XX N CHRISTIANA AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1713,017,33,14,06,1153154,1932686,2023,01/12/2023 03:50:27 PM,41.971141177,-87.712216823,"(41.971141177, -87.712216823)"
12943769,JG106198,01/05/2023 03:30:00 PM,049XX N KENTUCKY AVE,0810,THEFT,OVER $500,STREET,false,false,1712,017,39,14,06,1145049,1932245,2023,01/12/2023 03:50:27 PM,41.970088415,-87.742031239,"(41.970088415, -87.742031239)"
