ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
14084607,JK116833,01/15/2026 02:15:00 PM,060XX S Sawyer Ave,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),false,false,0823,008,14,66,14,1155758,1864362,2026,01/23/2026 03:42:19 PM,41.783601013,-87.704482369,POINT (-87.704482369 41.783601013)
14084284,JK116689,01/15/2026 02:15:00 PM,038XX W ROOSEVELT RD,2020,NARCOTICS,POSSESS - AMPHETAMINES,SIDEWALK,true,false,1011,010,24,29,18,1151056,1894439,2026,01/23/2026 03:42:19 PM,41.866229446,-87.720935733,POINT (-87.720935733 41.866229446)
14084441,JK116785,01/15/2026 02:12:00 PM,008XX E 63RD ST,1330,CRIMINAL TRESPASS,TO LAND,STREET,true,false,0313,003,20,42,26,1183298,1863428,2026,01/23/2026 03:42:19 PM,41.780440958,-87.603540663,POINT (-87.603540663 41.780440958)
14084286,JK116707,01/15/2026 02:12:00 PM,026XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1935,019,43,7,14,1170485,1917862,2026,01/23/2026 03:42:19 PM,41.930101116,-87.648924417,POINT (-87.648924417 41.930101116)
14086373,JK118967,01/15/2026 02:10:00 PM,074XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,0731,007,6,69,06,1175581,1855577,2026,01/23/2026 03:42:19 PM,41.759073169,-87.63206699,POINT (-87.63206699 41.759073169)
14084587,JK117056,01/15/2026 02:05:00 PM,021XX W DEVON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,2412,024,50,2,08B,1160663,1942465,2026,01/23/2026 03:42:19 PM,41.997822432,-87.684332921,POINT (-87.684332921 41.997822432)
14084493,JK116696,01/15/2026 02:04:00 PM,102XX W ZEMKE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,AIRPORT PARKING LOT,false,true,1654,016,41,76,08B,1106955,1941060,2026,01/23/2026 03:42:19 PM,41.994913946,-87.881937669,POINT (-87.881937669 41.994913946)
14085086,JK117614,01/15/2026 02:00:00 PM,029XX W POLK ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SCHOOL - PUBLIC BUILDING,true,false,1135,011,28,27,18,1156879,1896229,2026,01/23/2026 03:42:19 PM,41.871025414,-87.699510379,POINT (-87.699510379 41.871025414)
14084426,JK116828,01/15/2026 02:00:00 PM,033XX W LAKE ST,0810,THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,false,false,1123,011,28,27,06,1154051,1901140,2026,01/23/2026 03:42:19 PM,41.884558541,-87.709762041,POINT (-87.709762041 41.884558541)
14084992,JK117543,01/15/2026 02:00:00 PM,050XX N ELSTON AVE,0810,THEFT,OVER $500,STREET,false,false,1712,017,39,14,06,1143758,1932994,2026,01/23/2026 03:42:19 PM,41.972168081,-87.746759503,POINT (-87.746759503 41.972168081)
14084309,JK116863,01/15/2026 02:00:00 PM,065XX W BRYN MAWR AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,1612,016,41,10,08A,1131583,1936817,2026,01/23/2026 03:42:19 PM,41.98287878,-87.791440835,POINT (-87.791440835 41.98287878)
14084297,JK116762,01/15/2026 02:00:00 PM,061XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0823,008,15,66,08B,1157434,1863840,2026,01/23/2026 03:42:19 PM,41.78213477,-87.698351646,POINT (-87.698351646 41.78213477)
14084944,JK117482,01/15/2026 02:00:00 PM,043XX W JACKSON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,1115,011,28,26,11,1147494,1898333,2026,01/23/2026 03:42:19 PM,41.876984031,-87.733912437,POINT (-87.733912437 41.876984031)
14084390,JK116993,01/15/2026 02:00:00 PM,007XX N SEDGWICK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1831,018,42,8,07,1173414,1905070,2026,01/23/2026 03:42:19 PM,41.894934592,-87.638541967,POINT (-87.638541967 41.894934592)
14084941,JK116633,01/15/2026 01:59:00 PM,020XX W MARQUETTE RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,false,false,0726,007,16,67,04B,1164040,1860222,2026,01/23/2026 03:42:19 PM,41.772070077,-87.67423383,POINT (-87.67423383 41.772070077)
14084435,JK117075,01/15/2026 01:53:00 PM,011XX E 81ST ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0411,004,8,45,06,1185205,1851520,2026,01/23/2026 03:42:19 PM,41.747719659,-87.596923115,POINT (-87.596923115 41.747719659)
14089645,JK123589,01/15/2026 01:48:00 PM,065XX S CICERO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0833,008,13,64,11,1145510,1860910,2026,01/24/2026 03:41:03 PM,41.774327672,-87.742142692,POINT (-87.742142692 41.774327672)
14084329,JK116715,01/15/2026 01:47:00 PM,037XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,BANK,false,false,1925,019,46,6,26,1170514,1924952,2026,01/23/2026 03:42:19 PM,41.949555731,-87.648609742,POINT (-87.648609742 41.949555731)
14084568,JK116665,01/15/2026 01:45:00 PM,004XX N STATE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1834,018,42,8,06,1176292,1903449,2026,01/23/2026 03:42:19 PM,41.890422045,-87.628020901,POINT (-87.628020901 41.890422045)
14084261,JK116628,01/15/2026 01:40:00 PM,039XX W THOMAS ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,ALLEY,true,false,1112,011,37,23,18,1150053,1907053,2026,01/23/2026 03:42:19 PM,41.900863211,-87.72428922,POINT (-87.72428922 41.900863211)
14084540,JK117162,01/15/2026 01:40:00 PM,035XX E 114TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,0433,004,10,52,08B,1201660,1829983,2026,01/23/2026 03:42:19 PM,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
14084320,JK116610,01/15/2026 01:37:00 PM,016XX N MENARD AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,2531,025,29,25,04B,1137501,1910398,2026,01/23/2026 03:42:19 PM,41.91027757,-87.770313599,POINT (-87.770313599 41.91027757)
14084237,JK116631,01/15/2026 01:34:00 PM,036XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,019,44,6,14,1170277,1924297,2026,01/23/2026 03:42:19 PM,41.947763579,-87.649500126,POINT (-87.649500126 41.947763579)
14084273,JK116629,01/15/2026 01:30:00 PM,070XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0734,007,17,67,08B,1168874,1858133,2026,01/23/2026 03:42:19 PM,41.76623457,-87.656574103,POINT (-87.656574103 41.76623457)
14084660,JK116644,01/15/2026 01:30:00 PM,003XX E ILLINOIS ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1834,018,2,8,06,1178925,1903695,2026,01/23/2026 03:42:19 PM,41.891037284,-87.618343879,POINT (-87.618343879 41.891037284)
14084267,JK116599,01/15/2026 01:29:00 PM,024XX N SACRAMENTO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1414,014,35,22,06,1155961,1916199,2026,01/23/2026 03:42:19 PM,41.925843451,-87.702341464,POINT (-87.702341464 41.925843451)
14084202,JK116611,01/15/2026 01:25:00 PM,013XX S LAWNDALE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,1011,010,24,29,18,1151919,1893621,2026,01/23/2026 03:42:19 PM,41.863967823,-87.717789094,POINT (-87.717789094 41.863967823)
14085584,JK117395,01/15/2026 01:23:00 PM,061XX S RICHMOND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,0823,008,15,66,06,1157771,1863701,2026,01/23/2026 03:42:19 PM,41.781746498,-87.697119874,POINT (-87.697119874 41.781746498)
14084658,JK116818,01/15/2026 01:18:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0112,001,34,32,06,1176363,1900552,2026,01/23/2026 03:42:19 PM,41.882470918,-87.627847625,POINT (-87.627847625 41.882470918)
14084241,JK116605,01/15/2026 01:17:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1232,012,34,28,06,1168933,1898798,2026,01/23/2026 03:42:19 PM,41.877822179,-87.655181405,POINT (-87.655181405 41.877822179)
14084403,JK117021,01/15/2026 01:15:00 PM,064XX S KILPATRICK AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0813,008,13,64,11,1146150,1861591,2026,01/23/2026 03:42:19 PM,41.776184354,-87.739779297,POINT (-87.739779297 41.776184354)
14084357,JK116606,01/15/2026 01:15:00 PM,076XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,HOTEL / MOTEL,false,false,0624,006,8,69,05,1182886,1854560,2026,01/23/2026 03:42:19 PM,41.756115887,-87.605326291,POINT (-87.605326291 41.756115887)
14084266,JK116669,01/15/2026 01:10:00 PM,023XX N LINCOLN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,1812,018,43,7,11,1170713,1916006,2026,01/23/2026 03:42:19 PM,41.925003169,-87.648141083,POINT (-87.648141083 41.925003169)
14089433,JK123231,01/15/2026 01:08:00 PM,077XX S ADA ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0612,006,17,71,06,1168783,1853506,2026,01/24/2026 03:41:03 PM,41.753539436,-87.657040981,POINT (-87.657040981 41.753539436)
14084223,JK116612,01/15/2026 01:05:00 PM,073XX S VERNON AVE,0580,STALKING,SIMPLE,VEHICLE NON-COMMERCIAL,false,false,0323,003,6,69,08A,1180517,1856405,2026,01/23/2026 03:42:19 PM,41.761233449,-87.613951544,POINT (-87.613951544 41.761233449)
14088271,JK121761,01/15/2026 01:03:00 PM,058XX S CALUMET AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0232,002,20,40,26,1179482,1866318,2026,01/23/2026 03:42:19 PM,41.788459418,-87.617442426,POINT (-87.617442426 41.788459418)
14084822,JK117351,01/15/2026 01:00:00 PM,029XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0133,001,4,35,07,1179288,1885690,2026,01/23/2026 03:42:19 PM,41.841622217,-87.617562101,POINT (-87.617562101 41.841622217)
14084306,JK116601,01/15/2026 01:00:00 PM,017XX S STATE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,false,false,0131,001,3,33,08B,1176607,1891853,2026,01/23/2026 03:42:19 PM,41.858594819,-87.627214427,POINT (-87.627214427 41.858594819)
14084945,JK117503,01/15/2026 01:00:00 PM,031XX W CULLOM AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1724,017,33,16,06,1154747,1928408,2026,01/23/2026 03:42:19 PM,41.959370245,-87.706474255,POINT (-87.706474255 41.959370245)
14084220,JK116569,01/15/2026 12:45:00 PM,007XX S CICERO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1533,015,29,25,06,1144508,1896325,2026,01/23/2026 03:42:19 PM,41.871530533,-87.744926805,POINT (-87.744926805 41.871530533)
14084251,JK116568,01/15/2026 12:38:00 PM,018XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,true,false,0131,001,3,33,14,1177506,1891479,2026,01/23/2026 03:42:19 PM,41.857548203,-87.623925895,POINT (-87.623925895 41.857548203)
14084238,JK116626,01/15/2026 12:34:00 PM,0000X N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,0112,001,34,32,26,1177309,1900530,2026,01/23/2026 03:42:19 PM,41.882389156,-87.624374606,POINT (-87.624374606 41.882389156)
14084634,JK116808,01/15/2026 12:30:00 PM,009XX N DAMEN AVE,0810,THEFT,OVER $500,STREET,false,false,1212,012,36,24,06,1162901,1906233,2026,01/23/2026 03:42:19 PM,41.898353077,-87.677120585,POINT (-87.677120585 41.898353077)
14084604,JK116778,01/15/2026 12:26:00 PM,043XX W 78TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0834,008,18,70,11,1148913,1852669,2026,01/23/2026 03:42:19 PM,41.751648101,-87.729879646,POINT (-87.729879646 41.751648101)
14085588,JK117922,01/15/2026 12:25:00 PM,0000X E Randolph ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0111,001,34,32,06,1176904,1901295,2026,01/23/2026 03:42:19 PM,41.884497529,-87.625838595,POINT (-87.625838595 41.884497529)
14084207,JK116542,01/15/2026 12:23:00 PM,006XX N PARKSIDE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,1511,015,29,25,07,1138568,1903672,2026,01/23/2026 03:42:19 PM,41.891801324,-87.76655704,POINT (-87.76655704 41.891801324)
14084613,JK116821,01/15/2026 12:22:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0112,001,34,32,06,1176364,1900524,2026,01/23/2026 03:42:19 PM,41.882394062,-87.627844798,POINT (-87.627844798 41.882394062)
14084551,JK117135,01/15/2026 12:20:00 PM,035XX W MONROE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,false,false,1123,011,28,27,06,1152797,1899306,2026,01/23/2026 03:42:19 PM,41.879550766,-87.714415497,POINT (-87.714415497 41.879550766)
14084210,JK116582,01/15/2026 12:20:00 PM,007XX N DRAKE AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1121,011,27,23,18,1152585,1904606,2026,01/23/2026 03:42:19 PM,41.894098702,-87.715053717,POINT (-87.715053717 41.894098702)
14084229,JK116545,01/15/2026 12:13:00 PM,011XX W 80TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,true,false,0612,006,17,71,15,1169935,1851747,2026,01/23/2026 03:42:19 PM,41.748687578,-87.652870299,POINT (-87.652870299 41.748687578)
14084222,JK116581,01/15/2026 12:13:00 PM,001XX E WACKER DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,false,false,0114,001,42,32,15,1177454,1902645,2026,01/23/2026 03:42:19 PM,41.888189539,-87.623777956,POINT (-87.623777956 41.888189539)
14084201,JK116526,01/15/2026 12:10:00 PM,001XX W 112TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,true,false,0522,005,9,49,18,1177274,1830686,2026,01/23/2026 03:42:19 PM,41.690730969,-87.626611188,POINT (-87.626611188 41.690730969)
14084153,JK116510,01/15/2026 12:09:00 PM,014XX S TRUMBULL AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1021,010,24,29,18,1153600,1892931,2026,01/23/2026 03:42:19 PM,41.862041146,-87.71163652,POINT (-87.71163652 41.862041146)
14084276,JK116742,01/15/2026 12:09:00 PM,086XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,0632,006,6,44,11,1183075,1847768,2026,01/23/2026 03:42:19 PM,41.737473519,-87.604844389,POINT (-87.604844389 41.737473519)
14084157,JK116540,01/15/2026 12:07:00 PM,038XX W MAYPOLE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,false,false,1122,011,28,26,15,1150827,1900942,2026,01/23/2026 03:42:19 PM,41.884078883,-87.721606272,POINT (-87.721606272 41.884078883)
14084140,JK116507,01/15/2026 12:07:00 PM,013XX S LAWNDALE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1011,010,24,29,18,1151920,1893551,2026,01/23/2026 03:42:19 PM,41.863775716,-87.717787266,POINT (-87.717787266 41.863775716)
14084208,JK116546,01/15/2026 12:07:00 PM,079XX S NORMAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,true,0621,006,6,44,08A,1174347,1852043,2026,01/23/2026 03:42:19 PM,41.749402954,-87.636694398,POINT (-87.636694398 41.749402954)
14084304,JK116570,01/15/2026 12:06:00 PM,069XX S TALMAN AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0831,008,17,66,24,1159904,1858594,2026,01/23/2026 03:42:19 PM,41.767688588,-87.689439905,POINT (-87.689439905 41.767688588)
14084160,JK116520,01/15/2026 12:02:00 PM,014XX N MASON AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,2531,025,29,25,07,1136429,1908908,2026,01/23/2026 03:42:19 PM,41.90620807,-87.77428745,POINT (-87.77428745 41.90620807)
14085002,JK117579,01/15/2026 12:00:00 PM,011XX S RICHMOND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1135,011,28,29,11,1156862,1895033,2026,01/23/2026 03:42:19 PM,41.867743811,-87.699605209,POINT (-87.699605209 41.867743811)
14090978,JK125088,01/15/2026 12:00:00 PM,092XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),false,false,0634,006,6,49,14,,,2026,01/24/2026 03:41:56 PM,,,
14087926,JK120553,01/15/2026 12:00:00 PM,055XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2023,020,48,77,06,1168251,1936906,2026,01/23/2026 03:42:19 PM,41.982407209,-87.656581101,POINT (-87.656581101 41.982407209)
14084926,JK116558,01/15/2026 12:00:00 PM,111XX S HOYNE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2212,022,19,75,11,1164377,1830805,2026,01/23/2026 03:42:19 PM,41.691338188,-87.673824744,POINT (-87.673824744 41.691338188)
14086022,JK118756,01/15/2026 12:00:00 PM,009XX E 43RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0214,002,4,36,11,1183273,1876698,2026,01/23/2026 03:42:19 PM,41.816855505,-87.603219097,POINT (-87.603219097 41.816855505)
14084515,JK117110,01/15/2026 12:00:00 PM,068XX S LOOMIS BLVD,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,0724,007,17,67,06,1168179,1859299,2026,01/23/2026 03:42:19 PM,41.769449202,-87.659088027,POINT (-87.659088027 41.769449202)
14084671,JK117058,01/15/2026 12:00:00 PM,006XX E 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0221,002,4,38,14,1181532,1873999,2026,01/23/2026 03:42:19 PM,41.809489652,-87.609688819,POINT (-87.609688819 41.809489652)
14084203,JK116501,01/15/2026 12:00:00 PM,097XX S HALSTED ST,5011,OTHER OFFENSE,LICENSE VIOLATION,TAVERN / LIQUOR STORE,false,false,2223,022,21,73,26,1172694,1840301,2026,01/23/2026 03:42:19 PM,41.717217869,-87.6430967,POINT (-87.6430967 41.717217869)
14084213,JK116590,01/15/2026 11:55:00 AM,105XX S WENTWORTH AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,true,false,0512,005,21,49,26,1176810,1835237,2026,01/23/2026 03:42:19 PM,41.703230009,-87.628173505,POINT (-87.628173505 41.703230009)
14084601,JK116553,01/15/2026 11:54:00 AM,015XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1822,018,27,8,06,1169206,1910721,2026,01/23/2026 03:42:19 PM,41.910533752,-87.653832316,POINT (-87.653832316 41.910533752)
14084256,JK116497,01/15/2026 11:51:00 AM,069XX S PEORIA ST,0820,THEFT,$500 AND UNDER,STREET,false,true,0733,007,16,68,06,1171503,1858816,2026,01/23/2026 03:42:19 PM,41.768051639,-87.646917902,POINT (-87.646917902 41.768051639)
14084632,JK116694,01/15/2026 11:51:00 AM,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1933,019,44,6,06,1170283,1920956,2026,01/23/2026 03:42:19 PM,41.93859561,-87.649576033,POINT (-87.649576033 41.93859561)
14084172,JK116483,01/15/2026 11:44:00 AM,060XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2433,024,48,77,06,1167213,1940125,2026,01/23/2026 03:42:19 PM,41.991262667,-87.660305558,POINT (-87.660305558 41.991262667)
14084293,JK116524,01/15/2026 11:41:00 AM,0000X E JACKSON BLVD,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",RESTAURANT,false,false,0113,001,34,32,08B,1176571,1899006,2026,01/23/2026 03:42:19 PM,41.878223912,-87.627130568,POINT (-87.627130568 41.878223912)
14085505,JK118041,01/15/2026 11:40:00 AM,065XX S CHAMPLAIN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PUBLIC BUILDING,false,false,0321,003,20,42,08B,1181693,1861749,2026,01/23/2026 03:42:19 PM,41.77587085,-87.609476619,POINT (-87.609476619 41.77587085)
14084191,JK116518,01/15/2026 11:40:00 AM,061XX S WESTERN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0825,008,16,66,08A,1161421,1863984,2026,01/23/2026 03:42:19 PM,41.782448202,-87.683730159,POINT (-87.683730159 41.782448202)
14084812,JK117315,01/15/2026 11:38:00 AM,001XX N STATE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,false,false,0111,001,42,32,08B,1176330,1901649,2026,01/23/2026 03:42:19 PM,41.885481891,-87.627935689,POINT (-87.627935689 41.885481891)
14084190,JK116519,01/15/2026 11:37:00 AM,109XX S DOTY AVE E,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,0513,005,10,51,06,1185667,1832643,2026,01/23/2026 03:42:19 PM,41.695908161,-87.595822806,POINT (-87.595822806 41.695908161)
14090068,JK120493,01/15/2026 11:37:00 AM,087XX S DAUPHIN AVE,5132,OTHER OFFENSE,VIOLENT OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,false,false,0632,006,8,44,26,1184001,1847027,2026,01/24/2026 03:41:03 PM,41.735418574,-87.601474904,POINT (-87.601474904 41.735418574)
14084173,JK116489,01/15/2026 11:35:00 AM,004XX W 70TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,false,0732,007,6,68,26,1174378,1858507,2026,01/23/2026 03:42:19 PM,41.767140262,-87.636388906,POINT (-87.636388906 41.767140262)
14088757,JK122432,01/15/2026 11:35:00 AM,065XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,1612,016,41,10,08B,1131583,1936817,2026,01/23/2026 03:42:19 PM,41.98287878,-87.791440835,POINT (-87.791440835 41.98287878)
14084123,JK116464,01/15/2026 11:30:00 AM,068XX S WESTERN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,0832,008,16,66,18,1161552,1859338,2026,01/23/2026 03:42:19 PM,41.769696216,-87.68337861,POINT (-87.68337861 41.769696216)
14085057,JK116473,01/15/2026 11:30:00 AM,063XX N LINCOLN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,1711,017,50,13,26,1151830,1941810,2026,01/23/2026 03:42:19 PM,41.99620419,-87.716843857,POINT (-87.716843857 41.99620419)
14087023,JK119774,01/15/2026 11:30:00 AM,001XX E CHESTNUT ST,0820,THEFT,$500 AND UNDER,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,1833,018,42,8,06,1177162,1906355,2026,01/23/2026 03:42:19 PM,41.898376583,-87.62473775,POINT (-87.62473775 41.898376583)
14084298,JK116662,01/15/2026 11:30:00 AM,025XX N KEDZIE BLVD,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1414,014,35,22,06,1154620,1916868,2026,01/23/2026 03:42:19 PM,41.927706213,-87.707251045,POINT (-87.707251045 41.927706213)
14084270,JK116687,01/15/2026 11:25:00 AM,018XX W POLK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1231,012,27,28,07,1164355,1896473,2026,01/23/2026 03:42:19 PM,41.871540211,-87.672056397,POINT (-87.672056397 41.871540211)
14084243,JK116453,01/15/2026 11:22:00 AM,016XX W HOWARD ST,0460,BATTERY,SIMPLE,OTHER (SPECIFY),true,false,2422,024,49,1,08B,1164177,1950345,2026,01/23/2026 03:42:19 PM,42.019371503,-87.671181992,POINT (-87.671181992 42.019371503)
14084319,JK116446,01/15/2026 11:21:00 AM,009XX W 87TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,false,false,2222,022,21,71,26,1171644,1847147,2026,01/23/2026 03:42:19 PM,41.736027301,-87.646742401,POINT (-87.646742401 41.736027301)
14089800,JK123015,01/15/2026 11:20:00 AM,007XX W MADISON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1232,012,34,28,06,1171219,1900261,2026,01/24/2026 03:41:03 PM,41.881786879,-87.646744867,POINT (-87.646744867 41.881786879)
14084109,JK116433,01/15/2026 11:05:00 AM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1834,018,42,8,06,1176796,1903917,2026,01/23/2026 03:42:19 PM,41.891694878,-87.626155832,POINT (-87.626155832 41.891694878)
14084144,JK116439,01/15/2026 11:04:00 AM,062XX S UNION AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0711,007,20,68,08A,1172637,1863365,2026,01/23/2026 03:42:19 PM,41.780509717,-87.642627358,POINT (-87.642627358 41.780509717)
14084333,JK116503,01/15/2026 11:00:00 AM,002XX E 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0513,005,9,49,08B,1179643,1834065,2026,01/23/2026 03:42:19 PM,41.699949756,-87.617835412,POINT (-87.617835412 41.699949756)
14091068,JK125188,01/15/2026 11:00:00 AM,067XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,false,false,0831,008,16,66,06,,,2026,01/24/2026 03:41:56 PM,,,
14084282,JK116684,01/15/2026 11:00:00 AM,011XX S TROY ST,0810,THEFT,OVER $500,STREET,false,false,1134,011,24,29,06,1155534,1894957,2026,01/23/2026 03:42:19 PM,41.867562058,-87.704482591,POINT (-87.704482591 41.867562058)
14084097,JK116462,01/15/2026 11:00:00 AM,038XX N OTTAWA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1631,016,38,17,08B,1124314,1924615,2026,01/23/2026 03:42:19 PM,41.949518191,-87.818444916,POINT (-87.818444916 41.949518191)
